loan_id,loan_number,customer_id,product_id,branch_id,officer_id,loan_type,loan_amount,outstanding_amount,interest_rate,tenure_months,start_date,maturity_date,credit_grade,loan_status
LN00917,LN1007000917,CU02605,PR011,BR002,OF0073,PERSONAL_LOAN,2404204.90,670257.86,15.86,12,2022-09-22,2023-09-22,A,DEFAULTED
LN00918,LN6678000918,CU00376,PR010,BR002,OF0066,PERSONAL_LOAN,1687519.50,1470847.74,11.24,180,2022-07-23,2037-07-23,B,DEFAULTED
LN00919,LN8863000919,CU03073,PR011,BR008,OF0093,PERSONAL_LOAN,3136413.03,2947684.77,12.16,12,2020-08-04,2021-08-04,A,DEFAULTED
LN00920,LN2018000920,CU02835,PR010,BR005,OF0034,PERSONAL_LOAN,4336566.24,1850647.46,15.93,240,2023-08-13,2043-08-13,A,CLOSED
LN00921,LN5230000921,CU02812,PR015,BR006,OF0095,HOME_LOAN,1524542.38,861646.46,7.75,120,2023-04-15,2033-04-15,A,ACTIVE
LN00922,LN7552000922,CU00627,PR014,BR006,OF0050,HOME_LOAN,3161263.97,927414.92,12.77,36,2019-01-05,2022-01-05,B,ACTIVE
LN00923,LN2923000923,CU00602,PR014,BR005,OF0055,HOME_LOAN,4569554.73,3009089.80,13.11,180,2019-02-18,2034-02-18,B,CLOSED
LN00924,LN9738000924,CU04585,PR015,BR005,OF0085,HOME_LOAN,2658768.23,2069911.54,12.45,12,2023-04-09,2024-04-09,C,DEFAULTED
LN00925,LN2815000925,CU03842,PR013,BR006,OF0095,HOME_LOAN,659891.03,192337.15,7.19,180,2018-12-21,2033-12-21,C,DEFAULTED
LN00926,LN5326000926,CU03858,PR011,BR007,OF0023,PERSONAL_LOAN,4081890.07,3794199.98,7.93,60,2021-08-28,2026-08-28,D,CLOSED
LN00927,LN9164000927,CU01147,PR011,BR007,OF0051,PERSONAL_LOAN,4673086.65,3432330.57,14.59,12,2022-10-19,2023-10-19,B,ACTIVE
LN00928,LN5684000928,CU03847,PR013,BR008,OF0064,HOME_LOAN,4533065.17,1264516.33,7.29,24,2024-05-21,2026-05-21,A,CLOSED
LN00929,LN4753000929,CU02267,PR010,BR005,OF0034,PERSONAL_LOAN,3071124.13,2579421.38,12.99,240,2018-05-28,2038-05-28,A,CLOSED
LN00930,LN5311000930,CU00972,PR012,BR007,OF0023,PERSONAL_LOAN,1303346.84,1039335.12,8.83,36,2023-02-05,2026-02-05,A,ACTIVE
LN00931,LN3537000931,CU01774,PR012,BR007,OF0049,PERSONAL_LOAN,3879772.05,1347062.65,10.15,36,2021-07-24,2024-07-24,C,CLOSED
LN00932,LN9014000932,CU03633,PR011,BR004,OF0022,PERSONAL_LOAN,1393993.40,415967.20,8.16,24,2018-04-02,2020-04-02,B,CLOSED
LN00933,LN4367000933,CU01577,PR013,BR010,OF0021,HOME_LOAN,3022349.41,1470939.43,14.18,180,2022-09-04,2037-09-04,B,CLOSED
LN00934,LN4595000934,CU02616,PR015,BR007,OF0023,HOME_LOAN,3238267.94,1530485.72,9.72,60,2020-08-04,2025-08-04,C,CLOSED
LN00935,LN4660000935,CU04837,PR013,BR001,OF0019,HOME_LOAN,138595.55,62853.46,11.66,60,2024-02-28,2029-02-28,C,DEFAULTED
LN00936,LN8541000936,CU00245,PR012,BR009,OF0062,PERSONAL_LOAN,4498178.12,1645451.66,14.11,240,2023-08-18,2043-08-18,B,CLOSED
LN00937,LN2675000937,CU00716,PR010,BR010,OF0014,PERSONAL_LOAN,1831845.93,1258223.61,12.19,240,2022-12-19,2042-12-19,B,DEFAULTED
LN00938,LN8001000938,CU01600,PR012,BR007,OF0090,PERSONAL_LOAN,2334909.76,1723436.73,13.99,120,2024-10-20,2034-10-20,B,CLOSED
LN00939,LN7130000939,CU02792,PR010,BR006,OF0050,PERSONAL_LOAN,472166.43,426340.92,8.82,60,2018-07-25,2023-07-25,D,DEFAULTED
LN00940,LN4845000940,CU01587,PR012,BR001,OF0083,PERSONAL_LOAN,3290989.91,2013962.53,8.99,36,2020-10-01,2023-10-01,A,ACTIVE
LN00941,LN1923000941,CU00864,PR014,BR004,OF0022,HOME_LOAN,1945658.65,1069034.40,13.12,12,2023-10-18,2024-10-18,A,DEFAULTED
LN00942,LN6244000942,CU02590,PR010,BR001,OF0019,PERSONAL_LOAN,3416648.09,957723.85,7.13,60,2019-04-05,2024-04-05,A,ACTIVE
LN00943,LN3647000943,CU02472,PR014,BR009,OF0067,HOME_LOAN,3243879.58,1348733.75,11.41,240,2024-03-17,2044-03-17,A,DEFAULTED
LN00944,LN1884000944,CU04717,PR014,BR003,OF0005,HOME_LOAN,1898490.46,388292.03,15.52,36,2019-04-11,2022-04-11,A,CLOSED
LN00945,LN9784000945,CU03200,PR012,BR004,OF0098,PERSONAL_LOAN,863904.39,324017.26,13.04,12,2020-03-13,2021-03-13,C,DEFAULTED
LN00946,LN2089000946,CU04046,PR010,BR001,OF0003,PERSONAL_LOAN,1231618.24,623473.10,13.05,180,2019-10-09,2034-10-09,C,CLOSED
LN00947,LN5857000947,CU03397,PR011,BR006,OF0081,PERSONAL_LOAN,3459545.61,664972.44,15.63,180,2023-07-17,2038-07-17,D,ACTIVE
LN00948,LN4211000948,CU02358,PR012,BR010,OF0004,PERSONAL_LOAN,4837297.42,744723.02,12.05,24,2021-02-20,2023-02-20,B,ACTIVE
LN00949,LN8786000949,CU02746,PR010,BR009,OF0068,PERSONAL_LOAN,1720932.65,670580.12,10.56,12,2021-09-28,2022-09-28,B,DEFAULTED
LN00950,LN5197000950,CU04238,PR011,BR001,OF0031,PERSONAL_LOAN,471737.53,420324.05,13.86,36,2020-07-08,2023-07-08,B,DEFAULTED
LN00951,LN2540000951,CU00830,PR010,BR005,OF0010,PERSONAL_LOAN,4553697.31,2396602.38,14.91,12,2018-01-13,2019-01-13,B,CLOSED
LN00952,LN9260000952,CU04624,PR014,BR003,OF0078,HOME_LOAN,2601506.01,1967481.83,15.88,36,2020-12-27,2023-12-27,C,CLOSED
LN00953,LN3157000953,CU04561,PR010,BR008,OF0097,PERSONAL_LOAN,1314370.65,642193.15,10.39,120,2020-09-05,2030-09-05,C,ACTIVE
LN00954,LN1161000954,CU04029,PR012,BR007,OF0051,PERSONAL_LOAN,2290178.25,878646.04,9.91,120,2021-11-13,2031-11-13,B,DEFAULTED
LN00955,LN5246000955,CU01999,PR011,BR008,OF0036,PERSONAL_LOAN,606600.45,248413.42,15.93,24,2019-07-25,2021-07-25,B,CLOSED
LN00956,LN5894000956,CU03693,PR012,BR006,OF0050,PERSONAL_LOAN,4534854.06,1291315.12,9.53,180,2024-08-14,2039-08-14,A,ACTIVE
LN00957,LN9543000957,CU00450,PR011,BR001,OF0074,PERSONAL_LOAN,209507.47,157066.42,8.62,240,2022-02-08,2042-02-08,B,ACTIVE
LN00958,LN2712000958,CU00755,PR015,BR003,OF0025,HOME_LOAN,546685.18,504730.87,11.14,36,2023-12-14,2026-12-14,C,CLOSED
LN00959,LN6330000959,CU04879,PR015,BR003,OF0069,HOME_LOAN,2765324.24,459428.84,8.95,12,2021-09-06,2022-09-06,B,ACTIVE
LN00960,LN1779000960,CU00426,PR010,BR010,OF0006,PERSONAL_LOAN,1124173.16,465290.33,14.91,12,2021-05-14,2022-05-14,A,CLOSED
LN00961,LN6700000961,CU00541,PR011,BR004,OF0022,PERSONAL_LOAN,1578178.46,804901.18,12.41,60,2019-04-18,2024-04-18,B,CLOSED
LN00962,LN5946000962,CU03171,PR011,BR003,OF0045,PERSONAL_LOAN,3762721.92,3421969.29,13.93,120,2018-06-15,2028-06-15,B,ACTIVE
LN00963,LN4756000963,CU04281,PR010,BR004,OF0022,PERSONAL_LOAN,2656998.80,1805281.34,15.15,12,2024-12-09,2025-12-09,A,DEFAULTED
LN00964,LN7156000964,CU04442,PR010,BR003,OF0043,PERSONAL_LOAN,1446652.18,1327472.54,9.72,60,2021-03-25,2026-03-25,A,CLOSED
LN00965,LN9562000965,CU02639,PR014,BR004,OF0022,HOME_LOAN,2587818.38,659680.10,10.32,24,2019-05-18,2021-05-18,B,ACTIVE
LN00966,LN8251000966,CU04657,PR015,BR007,OF0090,HOME_LOAN,3944387.51,1450922.37,12.09,180,2021-05-11,2036-05-11,C,CLOSED
LN00967,LN2647000967,CU00769,PR011,BR007,OF0051,PERSONAL_LOAN,4733316.39,3931617.06,15.11,24,2019-03-24,2021-03-24,B,ACTIVE
LN00968,LN4034000968,CU04352,PR014,BR004,OF0047,HOME_LOAN,1668624.56,892115.41,9.62,180,2019-09-02,2034-09-02,D,ACTIVE
LN00969,LN9699000969,CU01586,PR011,BR010,OF0088,PERSONAL_LOAN,4166740.70,2886922.68,9.89,36,2022-09-20,2025-09-20,B,CLOSED
LN00970,LN5819000970,CU00013,PR014,BR008,OF0082,HOME_LOAN,589219.57,315337.00,9.59,240,2023-06-22,2043-06-22,A,DEFAULTED
LN00971,LN9860000971,CU02370,PR015,BR010,OF0059,HOME_LOAN,934919.59,437467.21,11.59,60,2023-11-14,2028-11-14,A,DEFAULTED
LN00972,LN4623000972,CU02618,PR015,BR010,OF0006,HOME_LOAN,1065837.67,193888.91,15.43,12,2019-03-24,2020-03-24,D,ACTIVE
LN00973,LN7690000973,CU02705,PR012,BR010,OF0021,PERSONAL_LOAN,3897367.46,3300825.48,12.95,12,2022-02-20,2023-02-20,C,CLOSED
LN00974,LN5477000974,CU01957,PR015,BR006,OF0092,HOME_LOAN,4381139.87,1812604.23,8.41,60,2020-12-08,2025-12-08,C,CLOSED
LN00975,LN8024000975,CU04956,PR013,BR009,OF0052,HOME_LOAN,2098870.77,286795.62,12.87,60,2020-09-20,2025-09-20,B,DEFAULTED
LN00976,LN4668000976,CU03859,PR010,BR001,OF0074,PERSONAL_LOAN,1409519.45,513612.22,14.42,120,2021-08-01,2031-08-01,A,CLOSED
LN00977,LN2529000977,CU03713,PR010,BR001,OF0003,PERSONAL_LOAN,683973.89,571331.21,11.09,36,2022-12-31,2025-12-31,C,DEFAULTED
LN00978,LN8165000978,CU03997,PR012,BR008,OF0061,PERSONAL_LOAN,4154043.97,2770480.05,10.95,12,2018-09-20,2019-09-20,A,DEFAULTED
LN00979,LN6822000979,CU01201,PR014,BR002,OF0086,HOME_LOAN,4262157.52,1232093.29,12.41,180,2023-03-25,2038-03-25,A,CLOSED
LN00980,LN9800000980,CU00378,PR011,BR002,OF0086,PERSONAL_LOAN,334527.00,280324.50,14.14,180,2019-09-07,2034-09-07,B,DEFAULTED
LN00981,LN2009000981,CU02767,PR010,BR002,OF0086,PERSONAL_LOAN,3616981.95,3328311.24,12.70,12,2018-10-15,2019-10-15,B,CLOSED
LN00982,LN8361000982,CU00814,PR012,BR002,OF0013,PERSONAL_LOAN,2444125.49,498092.77,8.22,24,2018-07-24,2020-07-24,B,CLOSED
LN00983,LN7830000983,CU01478,PR012,BR004,OF0046,PERSONAL_LOAN,394519.14,194469.48,15.23,24,2023-11-23,2025-11-23,A,CLOSED
LN00984,LN1583000984,CU04429,PR011,BR002,OF0007,PERSONAL_LOAN,4719847.86,1231129.17,8.85,120,2020-10-20,2030-10-20,A,CLOSED
LN00985,LN8163000985,CU00833,PR011,BR009,OF0099,PERSONAL_LOAN,971671.45,731079.90,7.22,120,2018-01-10,2028-01-10,A,DEFAULTED
LN00986,LN1289000986,CU01231,PR015,BR007,OF0023,HOME_LOAN,457035.10,296345.92,15.00,120,2023-04-23,2033-04-23,B,CLOSED
LN00987,LN3363000987,CU02364,PR014,BR003,OF0069,HOME_LOAN,661416.81,301046.30,10.01,120,2023-12-13,2033-12-13,B,ACTIVE
LN00988,LN1059000988,CU04319,PR013,BR004,OF0046,HOME_LOAN,1970155.13,1422727.15,13.83,180,2023-01-22,2038-01-22,B,ACTIVE
LN00989,LN9018000989,CU01677,PR011,BR002,OF0086,PERSONAL_LOAN,1168653.78,142279.37,12.63,240,2023-08-21,2043-08-21,B,DEFAULTED
LN00990,LN6539000990,CU01101,PR011,BR006,OF0092,PERSONAL_LOAN,3847616.65,3014328.25,7.20,36,2022-10-31,2025-10-31,B,DEFAULTED
LN00991,LN3712000991,CU02637,PR012,BR008,OF0036,PERSONAL_LOAN,1551924.93,393250.48,11.90,120,2022-08-19,2032-08-19,A,ACTIVE
LN00992,LN3264000992,CU01888,PR012,BR007,OF0056,PERSONAL_LOAN,3210490.65,1572045.03,13.40,24,2019-10-31,2021-10-31,A,CLOSED
LN00993,LN9218000993,CU04881,PR010,BR004,OF0084,PERSONAL_LOAN,1521102.18,758214.14,9.47,180,2021-07-06,2036-07-06,B,CLOSED
LN00994,LN5086000994,CU04165,PR014,BR009,OF0076,HOME_LOAN,2993713.90,2415539.32,11.53,36,2019-06-23,2022-06-23,B,CLOSED
LN00995,LN5668000995,CU00256,PR010,BR008,OF0082,PERSONAL_LOAN,488590.52,426086.32,15.48,60,2023-03-29,2028-03-29,A,DEFAULTED
LN00996,LN7747000996,CU03018,PR010,BR001,OF0003,PERSONAL_LOAN,1376203.00,1003089.00,9.77,240,2022-09-08,2042-09-08,B,CLOSED
LN00997,LN1725000997,CU02944,PR011,BR010,OF0008,PERSONAL_LOAN,4070221.28,3616320.69,9.22,240,2018-03-22,2038-03-22,C,DEFAULTED
LN00998,LN5904000998,CU01197,PR010,BR008,OF0082,PERSONAL_LOAN,3094772.74,2199200.44,13.75,36,2024-01-16,2027-01-16,B,DEFAULTED
LN00999,LN8004000999,CU04915,PR012,BR004,OF0022,PERSONAL_LOAN,4036594.01,2968683.28,13.85,120,2024-09-15,2034-09-15,A,ACTIVE
LN01000,LN4545001000,CU01377,PR014,BR004,OF0046,HOME_LOAN,3547627.42,1585580.26,10.84,180,2022-09-28,2037-09-28,A,CLOSED
LN01001,LN8860001001,CU01800,PR015,BR008,OF0075,HOME_LOAN,96468.19,94863.46,12.22,240,2018-08-12,2038-08-12,A,DEFAULTED
LN01002,LN2048001002,CU01942,PR011,BR004,OF0027,PERSONAL_LOAN,1463284.54,842446.10,12.50,12,2024-04-22,2025-04-22,B,CLOSED
LN01003,LN9234001003,CU03388,PR014,BR007,OF0051,HOME_LOAN,4301858.27,3696316.14,11.87,60,2022-08-19,2027-08-19,C,DEFAULTED
LN01004,LN5348001004,CU02457,PR012,BR001,OF0003,PERSONAL_LOAN,4016638.14,1458481.36,14.12,24,2022-01-15,2024-01-15,C,DEFAULTED
LN01005,LN3274001005,CU04694,PR011,BR006,OF0054,PERSONAL_LOAN,722007.16,251414.96,10.92,60,2018-06-03,2023-06-03,A,DEFAULTED
LN01006,LN4378001006,CU00145,PR014,BR009,OF0011,HOME_LOAN,495603.59,144045.17,9.59,120,2018-01-15,2028-01-15,D,DEFAULTED
LN01007,LN4446001007,CU01356,PR010,BR001,OF0083,PERSONAL_LOAN,4014032.00,4004708.97,14.17,240,2023-01-23,2043-01-23,B,DEFAULTED
LN01008,LN6780001008,CU04645,PR013,BR003,OF0053,HOME_LOAN,4967545.36,3206653.61,9.90,36,2023-12-30,2026-12-30,A,ACTIVE
LN01009,LN8227001009,CU00539,PR015,BR001,OF0019,HOME_LOAN,1393578.14,1201856.29,10.10,240,2019-12-23,2039-12-23,B,CLOSED
LN01010,LN1281001010,CU00844,PR015,BR003,OF0044,HOME_LOAN,3233074.05,1310016.09,8.64,120,2018-06-21,2028-06-21,C,CLOSED
LN01011,LN8409001011,CU04428,PR012,BR001,OF0019,PERSONAL_LOAN,3161407.38,1385941.18,12.11,180,2019-11-03,2034-11-03,B,ACTIVE
LN01012,LN5990001012,CU04013,PR011,BR005,OF0060,PERSONAL_LOAN,537401.63,506589.92,14.82,120,2024-09-05,2034-09-05,A,CLOSED
LN01013,LN6901001013,CU01635,PR012,BR002,OF0086,PERSONAL_LOAN,3114683.32,1562476.95,8.22,12,2020-11-15,2021-11-15,A,ACTIVE
LN01014,LN7402001014,CU02256,PR010,BR002,OF0026,PERSONAL_LOAN,1276987.86,1214415.31,10.66,240,2018-08-12,2038-08-12,B,DEFAULTED
LN01015,LN8502001015,CU00404,PR015,BR009,OF0011,HOME_LOAN,2219410.52,2017029.33,14.23,180,2023-12-24,2038-12-24,A,ACTIVE
LN01016,LN5728001016,CU04305,PR012,BR009,OF0089,PERSONAL_LOAN,4009561.01,875145.01,9.75,12,2023-02-10,2024-02-10,C,ACTIVE
LN01017,LN6807001017,CU04133,PR010,BR007,OF0077,PERSONAL_LOAN,1388053.35,1305459.15,9.38,180,2020-12-17,2035-12-17,C,DEFAULTED
LN01018,LN1933001018,CU04926,PR015,BR002,OF0086,HOME_LOAN,3310938.38,3082280.14,14.96,36,2020-12-30,2023-12-30,C,DEFAULTED
LN01019,LN2310001019,CU03258,PR014,BR004,OF0047,HOME_LOAN,2902033.25,1438278.63,12.21,36,2018-03-04,2021-03-04,A,ACTIVE
LN01020,LN9928001020,CU04243,PR010,BR007,OF0049,PERSONAL_LOAN,1760762.88,1664182.47,10.73,36,2020-04-02,2023-04-02,A,ACTIVE
LN01021,LN2088001021,CU04369,PR010,BR008,OF0064,PERSONAL_LOAN,4258885.23,3993654.62,11.05,120,2021-01-11,2031-01-11,C,CLOSED
LN01022,LN2283001022,CU01350,PR010,BR006,OF0094,PERSONAL_LOAN,2143333.75,1889835.26,14.42,180,2023-08-24,2038-08-24,A,DEFAULTED
LN01023,LN1105001023,CU01908,PR014,BR007,OF0065,HOME_LOAN,1453620.35,413600.63,14.29,12,2021-05-13,2022-05-13,B,DEFAULTED
LN01024,LN4052001024,CU00484,PR010,BR008,OF0036,PERSONAL_LOAN,1478619.12,1196665.47,14.51,240,2024-04-01,2044-04-01,B,DEFAULTED
LN01025,LN3078001025,CU01436,PR015,BR010,OF0006,HOME_LOAN,2020839.46,548721.83,14.88,240,2023-12-14,2043-12-14,A,CLOSED
LN01026,LN2916001026,CU01300,PR011,BR003,OF0032,PERSONAL_LOAN,1244638.16,920532.27,7.03,240,2018-08-01,2038-08-01,D,CLOSED
LN01027,LN8205001027,CU00351,PR011,BR004,OF0022,PERSONAL_LOAN,4052472.73,770549.55,9.71,120,2023-04-16,2033-04-16,B,ACTIVE
LN01028,LN3407001028,CU00601,PR013,BR010,OF0004,HOME_LOAN,1974753.48,525465.83,10.51,12,2019-04-07,2020-04-07,A,CLOSED
LN01029,LN1884001029,CU01122,PR014,BR008,OF0082,HOME_LOAN,4116283.16,2319862.37,14.88,120,2018-02-17,2028-02-17,B,CLOSED
LN01030,LN8476001030,CU01947,PR010,BR002,OF0013,PERSONAL_LOAN,1714387.92,420856.08,13.50,36,2023-12-18,2026-12-18,A,CLOSED
LN01031,LN9565001031,CU01727,PR011,BR006,OF0094,PERSONAL_LOAN,112072.39,70907.31,9.06,180,2023-02-25,2038-02-25,C,CLOSED
LN01032,LN4696001032,CU03319,PR011,BR004,OF0096,PERSONAL_LOAN,417645.10,416799.47,8.70,36,2023-10-31,2026-10-31,A,DEFAULTED
LN01033,LN7342001033,CU02366,PR012,BR004,OF0047,PERSONAL_LOAN,1062761.42,549829.17,15.89,36,2021-02-12,2024-02-12,A,CLOSED
LN01034,LN1264001034,CU02433,PR015,BR005,OF0042,HOME_LOAN,2156830.72,557337.55,7.30,120,2020-11-12,2030-11-12,A,ACTIVE
LN01035,LN5574001035,CU01040,PR014,BR004,OF0063,HOME_LOAN,4719488.77,754481.16,10.32,12,2020-10-07,2021-10-07,B,DEFAULTED
LN01036,LN9444001036,CU03294,PR015,BR002,OF0086,HOME_LOAN,1663440.97,689052.98,14.85,120,2019-05-14,2029-05-14,B,ACTIVE
LN01037,LN1539001037,CU01882,PR010,BR008,OF0075,PERSONAL_LOAN,4995158.33,602432.85,14.53,36,2022-05-25,2025-05-25,B,ACTIVE
LN01038,LN2057001038,CU03851,PR015,BR004,OF0027,HOME_LOAN,4085901.67,2066394.45,8.28,24,2021-05-21,2023-05-21,A,ACTIVE
LN01039,LN1679001039,CU02690,PR015,BR005,OF0040,HOME_LOAN,151520.83,23504.41,10.98,180,2020-07-28,2035-07-28,A,ACTIVE
LN01040,LN4554001040,CU01598,PR013,BR004,OF0063,HOME_LOAN,1012825.18,648318.30,12.82,24,2020-12-26,2022-12-26,C,ACTIVE
LN01041,LN6684001041,CU02201,PR013,BR008,OF0036,HOME_LOAN,3386874.42,3088575.95,12.99,24,2018-12-04,2020-12-04,C,DEFAULTED
LN01042,LN7049001042,CU01595,PR011,BR004,OF0022,PERSONAL_LOAN,3811617.58,3796764.60,10.33,240,2023-03-14,2043-03-14,C,DEFAULTED
LN01043,LN8265001043,CU04300,PR013,BR009,OF0011,HOME_LOAN,3808509.18,2274838.60,11.14,120,2019-04-20,2029-04-20,B,ACTIVE
LN01044,LN4442001044,CU02034,PR015,BR005,OF0071,HOME_LOAN,4952831.20,3871417.96,11.75,24,2018-10-24,2020-10-24,B,DEFAULTED
LN01045,LN3829001045,CU04735,PR012,BR005,OF0100,PERSONAL_LOAN,1449157.56,506317.56,8.86,24,2023-01-05,2025-01-05,D,CLOSED
LN01046,LN4771001046,CU00463,PR014,BR004,OF0022,HOME_LOAN,2530216.66,1779120.79,10.74,60,2021-01-23,2026-01-23,C,DEFAULTED
LN01047,LN1483001047,CU03886,PR012,BR004,OF0047,PERSONAL_LOAN,3245521.36,2255161.59,11.87,180,2019-05-14,2034-05-14,D,DEFAULTED
LN01048,LN6304001048,CU04443,PR011,BR005,OF0040,PERSONAL_LOAN,2225924.17,1524634.48,11.17,60,2019-02-13,2024-02-13,B,DEFAULTED
LN01049,LN6180001049,CU00102,PR011,BR003,OF0078,PERSONAL_LOAN,3118422.47,2042385.90,10.02,24,2018-11-23,2020-11-23,B,CLOSED
LN01050,LN2825001050,CU04459,PR012,BR008,OF0075,PERSONAL_LOAN,644516.37,585116.55,7.68,12,2019-06-04,2020-06-04,B,ACTIVE
LN01051,LN1934001051,CU01583,PR012,BR007,OF0028,PERSONAL_LOAN,295046.62,203031.91,15.40,60,2018-11-25,2023-11-25,B,ACTIVE
LN01052,LN7670001052,CU04498,PR011,BR005,OF0071,PERSONAL_LOAN,2488177.75,1638581.63,7.61,24,2024-06-15,2026-06-15,A,ACTIVE
LN01053,LN1113001053,CU04366,PR015,BR009,OF0017,HOME_LOAN,1096819.70,432536.94,10.18,180,2021-01-27,2036-01-27,C,CLOSED
LN01054,LN6558001054,CU01795,PR012,BR005,OF0042,PERSONAL_LOAN,1081196.61,500516.26,14.47,12,2024-12-17,2025-12-17,B,CLOSED
LN01055,LN2126001055,CU04157,PR015,BR010,OF0008,HOME_LOAN,4337462.92,4331411.54,9.09,180,2022-03-04,2037-03-04,C,DEFAULTED
LN01056,LN5285001056,CU04870,PR015,BR003,OF0043,HOME_LOAN,2663985.54,1062415.65,14.43,36,2024-10-29,2027-10-29,A,ACTIVE
LN01057,LN8114001057,CU03155,PR011,BR005,OF0010,PERSONAL_LOAN,4234008.22,1940483.71,13.37,12,2022-05-01,2023-05-01,A,CLOSED
LN01058,LN7699001058,CU01096,PR011,BR002,OF0026,PERSONAL_LOAN,4377561.39,1679155.16,8.59,180,2021-01-22,2036-01-22,B,ACTIVE
LN01059,LN6967001059,CU01689,PR014,BR007,OF0051,HOME_LOAN,1549306.00,717327.63,11.10,12,2021-04-26,2022-04-26,C,ACTIVE
LN01060,LN9758001060,CU02207,PR014,BR005,OF0010,HOME_LOAN,3305690.81,2057511.76,14.78,60,2021-02-26,2026-02-26,B,CLOSED
LN01061,LN7840001061,CU04473,PR010,BR010,OF0006,PERSONAL_LOAN,2897237.41,692165.98,13.87,180,2019-01-10,2034-01-10,D,DEFAULTED
LN01062,LN3353001062,CU00916,PR013,BR008,OF0082,HOME_LOAN,1149892.53,980801.34,15.75,120,2023-07-09,2033-07-09,C,CLOSED
LN01063,LN7766001063,CU04445,PR015,BR004,OF0047,HOME_LOAN,4562844.79,3958061.79,14.63,120,2021-06-05,2031-06-05,B,CLOSED
LN01064,LN9783001064,CU03816,PR013,BR005,OF0071,HOME_LOAN,98307.26,47226.60,11.49,240,2021-04-23,2041-04-23,C,DEFAULTED
LN01065,LN8282001065,CU04508,PR013,BR008,OF0061,HOME_LOAN,2046865.18,960579.70,9.12,60,2022-08-24,2027-08-24,B,ACTIVE
LN01066,LN2248001066,CU01137,PR010,BR009,OF0011,PERSONAL_LOAN,1169904.51,238037.07,7.73,120,2019-12-24,2029-12-24,A,CLOSED
LN01067,LN5564001067,CU04935,PR010,BR006,OF0012,PERSONAL_LOAN,3564973.90,3003223.04,7.83,60,2022-07-06,2027-07-06,B,CLOSED
LN01068,LN4936001068,CU02609,PR013,BR002,OF0073,HOME_LOAN,4718858.38,3925211.92,12.40,12,2022-04-26,2023-04-26,A,ACTIVE
LN01069,LN1419001069,CU03817,PR010,BR001,OF0074,PERSONAL_LOAN,3322028.45,1224460.89,14.82,24,2018-06-08,2020-06-08,A,DEFAULTED
LN01070,LN5228001070,CU00243,PR014,BR006,OF0018,HOME_LOAN,3874581.04,1919371.85,12.51,12,2019-02-03,2020-02-03,B,DEFAULTED
LN01071,LN8367001071,CU04357,PR014,BR009,OF0011,HOME_LOAN,2596669.91,1943717.40,11.35,60,2018-06-01,2023-06-01,C,DEFAULTED
LN01072,LN5864001072,CU01280,PR015,BR009,OF0068,HOME_LOAN,88231.07,36057.32,15.67,240,2024-01-10,2044-01-10,B,DEFAULTED
LN01073,LN5383001073,CU02002,PR010,BR010,OF0006,PERSONAL_LOAN,580213.59,188143.61,7.14,60,2021-12-23,2026-12-23,B,DEFAULTED
LN01074,LN7828001074,CU04208,PR013,BR002,OF0073,HOME_LOAN,4011741.93,3196641.85,13.18,24,2021-06-14,2023-06-14,A,CLOSED
LN01075,LN2074001075,CU04325,PR012,BR003,OF0015,PERSONAL_LOAN,4563917.22,2877016.10,8.06,240,2018-06-23,2038-06-23,B,ACTIVE
LN01076,LN3955001076,CU01475,PR010,BR002,OF0013,PERSONAL_LOAN,1483177.12,693690.66,14.25,240,2023-09-12,2043-09-12,A,DEFAULTED
LN01077,LN6165001077,CU02302,PR011,BR004,OF0087,PERSONAL_LOAN,250077.05,107279.33,15.33,36,2018-06-13,2021-06-13,B,CLOSED
LN01078,LN5024001078,CU01431,PR015,BR008,OF0036,HOME_LOAN,3052382.79,953402.35,9.07,36,2024-08-24,2027-08-24,B,CLOSED
LN01079,LN4554001079,CU01013,PR011,BR010,OF0088,PERSONAL_LOAN,1177210.88,719584.82,7.26,36,2018-03-09,2021-03-09,B,CLOSED
LN01080,LN3888001080,CU01139,PR011,BR004,OF0096,PERSONAL_LOAN,2920853.37,2461805.11,8.17,120,2021-01-01,2031-01-01,C,CLOSED
LN01081,LN1055001081,CU01226,PR013,BR004,OF0087,HOME_LOAN,4284991.98,4059956.01,7.45,60,2019-06-26,2024-06-26,B,CLOSED
LN01082,LN8528001082,CU02850,PR010,BR003,OF0072,PERSONAL_LOAN,2025249.49,1479065.96,13.39,120,2018-09-17,2028-09-17,A,CLOSED
LN01083,LN8605001083,CU02467,PR015,BR005,OF0002,HOME_LOAN,4856679.81,3812026.81,9.83,24,2023-07-14,2025-07-14,B,CLOSED
LN01084,LN7742001084,CU02775,PR010,BR001,OF0083,PERSONAL_LOAN,3902115.52,1830059.33,11.79,36,2021-12-07,2024-12-07,A,ACTIVE
LN01085,LN4750001085,CU01291,PR014,BR002,OF0007,HOME_LOAN,3329406.68,1521146.12,10.79,120,2021-09-12,2031-09-12,B,ACTIVE
LN01086,LN1009001086,CU03080,PR014,BR008,OF0064,HOME_LOAN,1247907.90,247450.26,14.10,180,2023-10-07,2038-10-07,B,ACTIVE
LN01087,LN5057001087,CU04559,PR015,BR003,OF0025,HOME_LOAN,4025078.30,1828830.61,9.91,12,2021-05-19,2022-05-19,B,DEFAULTED
